FID,Join_Count,TARGET_FID,biosum_con,ID,biosum_plo,lat,lon,Id_1,gridcode,prob
73,1,73,1.20071E+24,74,1.20071E+23,40.529303,-120.784448,44971,1524,0.1524
74,1,74,1.20071E+24,75,1.20071E+23,41.030952,-120.97891,28905,2868,0.2868
75,1,75,1.20071E+24,76,1.20071E+23,40.687738,-121.199962,39546,1852,0.1852
76,1,76,1.20071E+24,77,1.20071E+23,40.721628,-120.963177,38594,1630,0.163
77,1,77,1.20071E+24,78,1.20071E+23,40.217777,-120.890946,55071,2678,0.2678
78,1,78,1.20071E+24,79,1.20071E+23,40.688381,-121.263766,39541,1975,0.1975
79,1,79,1.20071E+24,80,1.20071E+23,40.834367,-120.827245,35196,1781,0.1781
80,1,80,1.20071E+24,81,1.20071E+23,40.666974,-121.092227,40466,2051,0.2051
81,1,81,1.20071E+24,82,1.20071E+23,40.398664,-120.93971,49266,4581,0.4581
82,1,82,1.20071E+24,83,1.20071E+23,40.845024,-121.319704,34539,4466,0.4466
83,1,83,1.20071E+24,84,1.20071E+23,40.552643,-120.959453,44307,1345,0.1345
84,1,84,1.20071E+24,85,1.20071E+23,40.682002,-120.810172,39883,1435,0.1435
85,1,85,1.20071E+24,86,1.20071E+23,34.187597,-118.042441,242994,10224,1.0224
86,1,86,1.20071E+24,87,1.20071E+23,37.389653,-119.425447,127674,6228,0.6228
87,1,87,1.20071E+24,88,1.20071E+23,37.331872,-119.538425,129449,11502,1.1502
88,1,88,1.20071E+24,89,1.20071E+23,37.3658,-119.704039,128533,4011,0.4011
89,1,89,1.20071E+24,90,1.20071E+23,37.51466,-119.737508,123861,8935,0.8935
90,1,90,1.20071E+24,91,1.20071E+23,39.563574,-123.68932,71868,5260,0.526
91,1,91,1.20071E+24,92,1.20071E+23,39.271792,-123.661298,78986,3511,0.3511
92,1,92,1.20071E+24,93,1.20071E+23,38.858973,-123.504648,88336,5078,0.5078
93,1,93,1.20071E+24,94,1.20071E+23,39.012807,-123.110887,85157,4161,0.4161
94,1,94,1.20071E+24,95,1.20071E+23,39.002391,-123.572579,85124,3647,0.3647
95,1,95,1.20071E+24,96,1.20071E+23,39.643707,-123.488505,69972,3056,0.3056
96,1,96,1.20071E+24,97,1.20071E+23,39.643707,-123.488505,69972,3056,0.3056
97,1,97,1.20071E+24,98,1.20071E+23,39.945768,-123.825672,61403,3784,0.3784
98,1,98,1.20071E+24,99,1.20071E+23,38.889602,-123.202216,87882,3265,0.3265
99,1,99,1.20071E+24,100,1.20071E+23,39.484381,-123.44719,73999,3644,0.3644
100,1,100,1.20071E+24,101,1.20071E+23,39.976348,-123.210211,61159,3755,0.3755
101,1,101,1.20071E+24,102,1.20071E+23,39.312565,-123.45969,78044,4014,0.4014
102,1,102,1.20071E+24,103,1.20071E+23,38.988399,-123.378139,85541,4851,0.4851
103,1,103,1.20071E+24,104,1.20071E+23,39.516684,-123.601468,73045,3170,0.317
104,1,104,1.20071E+24,105,1.20071E+23,39.3228,-123.623726,77797,5661,0.5661
105,1,105,1.20071E+24,106,1.20071E+23,39.162151,-123.412828,81815,4206,0.4206
106,1,106,1.20071E+24,107,1.20071E+23,41.324595,-120.855764,19921,1798,0.1798
107,1,107,1.20071E+24,108,1.20071E+23,41.305217,-121.216561,20495,1474,0.1474
108,1,108,1.20071E+24,109,1.20071E+23,38.14003,-119.26415,107907,1262,0.1262
109,1,109,1.20071E+24,110,1.20071E+23,38.327443,-119.629818,103308,1572,0.1572
110,1,110,1.20071E+24,111,1.20071E+23,36.524624,-121.87651,153112,4371,0.4371
111,1,111,1.20071E+24,112,1.20071E+23,39.2691,-120.766174,80568,4015,0.4015
112,1,112,1.20071E+24,113,1.20071E+23,39.403467,-120.656644,77274,4250,0.425
113,1,113,1.20071E+24,114,1.20071E+23,39.367525,-120.971115,77945,513,0.0513
114,1,114,1.20071E+24,115,1.20071E+23,39.428476,-120.826917,76539,9776,0.9776
115,1,115,1.20071E+24,116,1.20071E+23,39.428476,-120.826917,76539,9776,0.9776
116,1,116,1.20071E+24,117,1.20071E+23,39.106688,-120.791652,84067,4434,0.4434
117,1,117,1.20071E+24,118,1.20071E+23,39.224651,-120.630123,81528,7800,0.78
118,1,118,1.20071E+24,119,1.20071E+23,39.285977,-120.187398,80143,4525,0.4525
119,1,119,1.20071E+24,120,1.20071E+23,39.202055,-120.755214,82188,13501,1.3501
120,1,120,1.20071E+24,121,1.20071E+23,39.051175,-120.607937,85274,4184,0.4184
121,1,121,1.20071E+24,122,1.20071E+23,39.283262,-120.029625,80155,1431,0.1431
122,1,122,1.20071E+24,123,1.20071E+23,40.326175,-121.093258,51807,1763,0.1763
123,1,123,1.20071E+24,124,1.20071E+23,39.937663,-120.569915,63633,3557,0.3557
124,1,124,1.20071E+24,125,1.20071E+23,39.750429,-120.831489,68651,6220,0.622
125,1,125,1.20071E+24,126,1.20071E+23,39.993971,-121.026785,61895,7093,0.7093
126,1,126,1.20071E+24,127,1.20071E+23,39.695891,-120.987327,70130,2926,0.2926
127,1,127,1.20071E+24,128,1.20071E+23,39.822544,-121.326603,66613,5337,0.5337
128,1,128,1.20071E+24,129,1.20071E+23,39.712999,-121.161715,69632,1129,0.1129
129,1,129,1.20071E+24,130,1.20071E+23,40.143474,-121.331769,57111,3925,0.3925
130,1,130,1.20071E+24,131,1.20071E+23,39.882509,-120.706923,65294,4324,0.4324
131,1,131,1.20071E+24,132,1.20071E+23,39.90341,-120.83148,64443,5414,0.5414
132,1,132,1.20071E+24,133,1.20071E+23,40.042534,-120.69892,60461,4917,0.4917
133,1,133,1.20071E+24,134,1.20071E+23,40.190187,-120.75088,55977,2945,0.2945
134,0,134,1.20071E+24,135,1.20071E+23,40.189467,-121.07414,0,0,0
135,0,135,1.20071E+24,136,1.20071E+23,40.194542,-121.150038,0,0,0
136,0,136,1.20071E+24,137,1.20071E+23,39.996635,-121.341863,0,0,0
137,1,137,1.20071E+24,138,1.20071E+23,40.002521,-120.554742,61641,2501,0.2501
138,1,138,1.20071E+24,139,1.20071E+23,39.843391,-121.017139,66106,5259,0.5259
139,1,139,1.20071E+24,140,1.20071E+23,40.076336,-120.894076,59539,3038,0.3038
140,1,140,1.20071E+24,141,1.20071E+23,40.056591,-120.394924,60183,2411,0.2411
141,0,141,1.20071E+24,142,1.20071E+23,33.599208,-116.604456,0,0,0
142,1,142,1.20071E+24,143,1.20071E+23,34.323823,-116.951715,237277,4110,0.411
143,1,143,1.20071E+24,144,1.20071E+23,34.192268,-116.712258,241717,1938,0.1938
144,1,144,1.20071E+24,145,1.20071E+23,35.28624,-120.594548,197298,9238,0.9238
145,1,145,1.20071E+24,146,1.20071E+23,35.49431,-120.72984,189672,5690,0.569
146,1,146,1.20071E+24,147,1.20071E+23,37.063742,-121.769712,137731,7145,0.7145
147,1,147,1.20071E+24,148,1.20071E+23,37.175833,-121.953084,134131,17129,1.7129
148,1,148,1.20071E+24,149,1.20071E+23,37.19643,-122.090558,133110,6858,0.6858
149,1,149,1.20071E+24,150,1.20071E+23,37.049587,-122.0575,137988,3567,0.3567
150,1,150,1.20071E+24,151,1.20071E+23,37.013492,-121.915831,138836,8481,0.8481
151,1,151,1.20071E+24,152,1.20071E+23,40.492307,-121.582979,45914,2294,0.2294
152,1,152,1.20071E+24,153,1.20071E+23,40.455398,-121.701818,47226,2114,0.2114
153,1,153,1.20071E+24,154,1.20071E+23,40.997812,-121.858765,29753,1820,0.182
154,1,154,1.20071E+24,155,1.20071E+23,40.642843,-121.455242,41049,2389,0.2389
155,1,155,1.20071E+24,156,1.20071E+23,41.140812,-121.661805,25310,3002,0.3002
156,1,156,1.20071E+24,157,1.20071E+23,41.051537,-122.42384,27637,6843,0.6843
157,1,157,1.20071E+24,158,1.20071E+23,40.568221,-121.824411,43254,3271,0.3271
158,1,158,1.20071E+24,159,1.20071E+23,41.071079,-122.128458,27372,8646,0.8646
159,1,159,1.20071E+24,160,1.20071E+23,40.484033,-121.869395,46229,841,0.0841
160,1,160,1.20071E+24,161,1.20071E+23,40.636961,-121.919737,41013,2499,0.2499
161,1,161,1.20071E+24,162,1.20071E+23,40.942503,-121.946014,31270,145,0.0145
162,1,162,1.20071E+24,163,1.20071E+23,40.926501,-121.805313,31881,881,0.0881
163,1,163,1.20071E+24,164,1.20071E+23,41.111198,-121.971748,26188,5074,0.5074
164,1,164,1.20071E+24,165,1.20071E+23,40.752014,-121.784351,37250,1772,0.1772
165,1,165,1.20071E+24,166,1.20071E+23,40.352611,-122.966746,49756,4443,0.4443
166,1,166,1.20071E+24,167,1.20071E+23,40.616389,-121.74883,41646,2909,0.2909
167,1,167,1.20071E+24,168,1.20071E+23,39.540225,-120.975392,73896,3944,0.3944
168,1,168,1.20071E+24,169,1.20071E+23,39.550258,-120.683749,73683,2675,0.2675
169,1,169,1.20071E+24,170,1.20071E+23,39.57048,-120.350949,73242,3838,0.3838
170,1,170,1.20071E+24,171,1.20071E+23,39.452442,-120.490845,76080,3159,0.3159
171,0,171,1.20071E+24,172,1.20071E+23,39.462583,-120.190271,0,0,0
172,1,172,1.20071E+24,173,1.20071E+23,39.579647,-120.031581,73030,1940,0.194
173,1,173,1.20071E+24,174,1.20071E+23,39.600541,-120.841077,72506,8468,0.8468
174,0,174,1.20071E+24,175,1.20071E+23,41.603608,-121.550067,0,0,0
175,1,175,1.20071E+24,176,1.20071E+23,41.729339,-121.898558,7877,3413,0.3413
176,1,176,1.20071E+24,177,1.20071E+23,41.423014,-121.835255,16629,2919,0.2919
177,1,177,1.20071E+24,178,1.20071E+23,41.933854,-123.545841,1126,3241,0.3241
178,1,178,1.20071E+24,179,1.20071E+23,41.539738,-122.153387,13260,3317,0.3317
179,1,179,1.20071E+24,180,1.20071E+23,41.478563,-121.688883,15277,4204,0.4204
180,1,180,1.20071E+24,181,1.20071E+23,41.684081,-123.006951,8363,2893,0.2893
181,1,181,1.20071E+24,182,1.20071E+23,41.304919,-123.143327,19446,3211,0.3211
182,1,182,1.20071E+24,183,1.20071E+23,41.398788,-122.620046,16842,3722,0.3722
183,1,183,1.20071E+24,184,1.20071E+23,41.289468,-121.697334,20766,6458,0.6458
184,1,184,1.20071E+24,185,1.20071E+23,41.593592,-121.892616,11572,2784,0.2784
185,1,185,1.20071E+24,186,1.20071E+23,41.242093,-122.292311,21932,3906,0.3906
186,1,186,1.20071E+24,187,1.20071E+23,41.293184,-121.973719,20442,727,0.0727
187,1,187,1.20071E+24,188,1.20071E+23,41.835942,-123.073776,4005,6016,0.6016
188,1,188,1.20071E+24,189,1.20071E+23,41.839541,-122.877367,4020,2583,0.2583
189,1,189,1.20071E+24,190,1.20071E+23,41.421748,-122.300667,16322,3609,0.3609
190,1,190,1.20071E+24,191,1.20071E+23,41.188971,-123.234787,22754,5808,0.5808
191,1,191,1.20071E+24,192,1.20071E+23,41.780878,-123.203775,5599,6169,0.6169
192,1,192,1.20071E+24,193,1.20071E+23,41.446815,-123.458939,14872,4623,0.4623
193,1,193,1.20071E+24,194,1.20071E+23,41.247596,-121.824841,21968,1553,0.1553
194,1,194,1.20071E+24,195,1.20071E+23,41.260842,-121.526258,21687,2981,0.2981
195,1,195,1.20071E+24,196,1.20071E+23,38.604559,-122.902971,95072,3192,0.3192
196,1,196,1.20071E+24,197,1.20071E+23,38.73547,-123.197584,91672,5223,0.5223
197,1,197,1.20071E+24,198,1.20071E+23,38.656287,-123.341397,93302,3072,0.3072
198,1,198,1.20071E+24,199,1.20071E+23,38.573281,-123.175375,95550,3600,0.36
199,1,199,1.20071E+24,200,1.20071E+23,40.273378,-121.679323,52991,3025,0.3025
200,1,200,1.20071E+24,201,1.20071E+23,39.863416,-122.888139,64577,7443,0.7443
201,1,201,1.20071E+24,202,1.20071E+23,39.918238,-122.760753,63197,2623,0.2623
202,1,202,1.20071E+24,203,1.20071E+23,39.918238,-122.760753,63197,2623,0.2623
203,1,203,1.20071E+24,204,1.20071E+23,40.069224,-122.764613,58512,3291,0.3291
204,1,204,1.20071E+24,205,1.20071E+23,40.346215,-121.52359,50818,3164,0.3164
205,1,205,1.20071E+24,206,1.20071E+23,39.828289,-122.783104,65707,3864,0.3864
206,1,206,1.20071E+24,207,1.20071E+23,40.300583,-121.407344,52413,2340,0.234
207,1,207,1.20071E+24,208,1.20071E+23,40.108452,-121.968014,57958,7020,0.702
208,1,208,1.20071E+24,209,1.20071E+23,40.800701,-123.335539,34702,7264,0.7264
209,1,209,1.20071E+24,210,1.20071E+23,40.214833,-123.139319,54029,4667,0.4667
210,1,210,1.20071E+24,211,1.20071E+23,40.364611,-123.12546,49098,5870,0.587
211,1,211,1.20071E+24,212,1.20071E+23,40.65675,-123.024796,39403,4393,0.4393
212,1,212,1.20071E+24,213,1.20071E+23,40.72894,-122.842171,37190,3623,0.3623
213,1,213,1.20071E+24,214,1.20071E+23,41.02288,-122.742744,28201,3475,0.3475
214,1,214,1.20071E+24,215,1.20071E+23,40.002944,-123.386038,60259,5220,0.522
215,1,215,1.20071E+24,216,1.20071E+23,40.79127,-122.953538,35354,5627,0.5627
216,1,216,1.20071E+24,217,1.20071E+23,40.514142,-123.13556,44138,4505,0.4505
217,1,217,1.20071E+24,218,1.20071E+23,41.239471,-122.571971,21910,1210,0.121
218,1,218,1.20071E+24,219,1.20071E+23,40.496635,-123.479075,44435,2103,0.2103
219,1,219,1.20071E+24,220,1.20071E+23,40.839139,-122.717469,33841,4947,0.4947
220,1,220,1.20071E+24,221,1.20071E+23,40.171168,-123.265624,55195,6667,0.6667
221,1,221,1.20071E+24,222,1.20071E+23,40.459084,-123.263206,45785,3467,0.3467
222,1,222,1.20071E+24,223,1.20071E+23,40.895951,-122.889701,32102,3096,0.3096
223,1,223,1.20071E+24,224,1.20071E+23,40.895951,-122.889701,32102,3096,0.3096
224,1,224,1.20071E+24,225,1.20071E+23,40.944898,-123.395162,30257,6675,0.6675
225,1,225,1.20071E+24,226,1.20071E+23,40.185979,-123.413506,54590,6093,0.6093
226,1,226,1.20071E+24,227,1.20071E+23,40.480865,-123.283383,45113,6126,0.6126
227,1,227,1.20071E+24,228,1.20071E+23,40.480865,-123.283383,45113,6126,0.6126
228,1,228,1.20071E+24,229,1.20071E+23,40.612961,-123.325565,40602,5258,0.5258
229,1,229,1.20071E+24,230,1.20071E+23,40.512257,-122.989567,44149,3350,0.335
230,1,230,1.20071E+24,231,1.20071E+23,36.109183,-118.279239,167412,948,0.0948
231,1,231,1.20071E+24,232,1.20071E+23,38.309749,-119.953822,103761,5124,0.5124
232,1,232,1.20071E+24,233,1.20071E+23,37.985384,-120.335872,111483,5865,0.5865
233,1,233,1.20071E+24,234,1.20071E+23,38.133464,-120.36676,108056,13000,1.3
234,1,234,1.20071E+24,235,1.20071E+23,38.109674,-120.194754,108531,9114,0.9114
235,1,235,1.20071E+24,236,1.20071E+23,38.005267,-120.07561,111021,10071,1.0071
236,1,236,1.20071E+24,237,1.20071E+23,38.131659,-119.917321,108092,3556,0.3556
237,1,237,1.20071E+24,238,1.20071E+23,38.318655,-120.073745,103513,7934,0.7934
238,1,238,1.20071E+24,239,1.20071E+23,37.968828,-120.205761,111984,5216,0.5216
239,1,239,1.20071E+24,240,1.20071E+23,38.153364,-120.059054,107602,7694,0.7694
240,1,240,1.20071E+24,241,1.20071E+23,38.153364,-120.059054,107602,7694,0.7694
241,1,241,1.20071E+24,242,1.20071E+23,39.403396,-121.108184,77238,5451,0.5451
242,1,242,1.20081E+24,243,1.20081E+23,37.836296,-122.17295,114619,2377,0.2377
243,1,243,1.20081E+24,244,1.20081E+23,40.902905,-122.55322,32125,4363,0.4363
244,1,244,1.20081E+24,245,1.20081E+23,41.368559,-122.950627,17385,2100,0.21
245,1,245,1.20081E+24,246,1.20081E+23,38.370433,-122.604946,101372,3548,0.3548
246,1,246,1.20081E+24,247,1.20081E+23,38.698212,-119.791428,93779,1478,0.1478
247,1,247,1.20081E+24,248,1.20081E+23,38.726539,-119.940529,93028,3071,0.3071
248,1,248,1.20081E+24,249,1.20081E+23,38.49498,-120.671234,98719,3956,0.3956
249,1,249,1.20081E+24,250,1.20081E+23,38.55144,-120.248342,97531,6384,0.6384
250,1,250,1.20081E+24,251,1.20081E+23,39.598602,-121.162137,72248,1665,0.1665
251,1,251,1.20081E+24,252,1.20081E+23,39.619273,-121.267287,71769,8787,0.8787
252,1,252,1.20081E+24,253,1.20081E+23,40.047997,-121.471642,60098,5269,0.5269
253,1,253,1.20081E+24,254,1.20081E+23,39.941938,-121.606584,63272,6069,0.6069
254,0,254,1.20081E+24,255,1.20081E+23,39.758542,-121.488231,0,0,0
255,1,255,1.20081E+24,256,1.20081E+23,39.774863,-121.290582,67856,3460,0.346
256,1,256,1.20081E+24,257,1.20081E+23,39.93303,-121.500746,63559,2899,0.2899
257,1,257,1.20081E+24,258,1.20081E+23,38.35216,-120.357125,102493,5302,0.5302
258,1,258,1.20081E+24,259,1.20081E+23,38.200939,-120.348596,106370,8039,0.8039
259,1,259,1.20081E+24,260,1.20081E+23,38.403364,-120.191833,101264,7885,0.7885
260,1,260,1.20081E+24,261,1.20081E+23,38.20083,-120.499141,106357,5453,0.5453
261,0,261,1.20081E+24,262,1.20081E+23,41.980638,-124.193526,0,0,0
262,1,262,1.20081E+24,263,1.20081E+23,41.379813,-123.729716,16489,1470,0.147
263,1,263,1.20081E+24,264,1.20081E+23,41.83862,-124.128601,3155,646,0.0646
264,1,264,1.20081E+24,265,1.20081E+23,38.729265,-120.242686,92765,6001,0.6001
265,1,265,1.20081E+24,266,1.20081E+23,38.894055,-119.965382,89029,1836,0.1836
266,1,266,1.20081E+24,267,1.20081E+23,38.691791,-120.54956,93719,8346,0.8346
267,1,267,1.20081E+24,268,1.20081E+23,38.878321,-120.557936,89227,2417,0.2417
268,1,268,1.20081E+24,269,1.20081E+23,38.91041,-120.546953,88515,3773,0.3773
269,1,269,1.20081E+24,270,1.20081E+23,38.971363,-120.700547,86932,3972,0.3972
270,1,270,1.20081E+24,271,1.20081E+23,38.669733,-120.396481,94476,7970,0.797
271,1,271,1.20081E+24,272,1.20081E+23,38.669733,-120.396481,94476,7970,0.797
272,1,272,1.20081E+24,273,1.20081E+23,38.557532,-120.547451,97248,3279,0.3279
273,0,273,1.20081E+24,274,1.20081E+23,38.858481,-120.416015,0,0,0
274,1,274,1.20081E+24,275,1.20081E+23,38.819374,-120.707039,90631,8518,0.8518
275,1,275,1.20081E+24,276,1.20081E+23,37.330358,-119.237841,129472,5540,0.554
276,1,276,1.20081E+24,277,1.20081E+23,36.986787,-119.163574,140379,9687,0.9687
277,1,277,1.20081E+24,278,1.20081E+23,36.957117,-119.024633,140939,4742,0.4742
278,1,278,1.20081E+24,279,1.20081E+23,37.130276,-119.350515,136147,8716,0.8716
279,1,279,1.20081E+24,280,1.20081E+23,39.668205,-122.821042,70025,4471,0.4471
280,1,280,1.20081E+24,281,1.20081E+23,39.775541,-122.687531,67284,5934,0.5934
281,1,281,1.20081E+24,282,1.20081E+23,40.381347,-123.893328,47717,1799,0.1799
282,1,282,1.20081E+24,283,1.20081E+23,40.191351,-123.707022,53985,1574,0.1574
283,1,283,1.20081E+24,284,1.20081E+23,41.009133,-124.006995,27515,1610,0.161
284,1,284,1.20081E+24,285,1.20081E+23,40.262253,-123.579212,51932,837,0.0837
285,1,285,1.20081E+24,286,1.20081E+23,40.905406,-123.654421,31140,2463,0.2463
286,1,286,1.20081E+24,287,1.20081E+23,40.905406,-123.654421,31140,2463,0.2463
287,1,287,1.20081E+24,288,1.20081E+23,41.145979,-123.833675,23613,749,0.0749
288,1,288,1.20081E+24,289,1.20081E+23,41.340471,-123.601402,17919,4854,0.4854
289,1,289,1.20081E+24,290,1.20081E+23,41.226088,-123.708091,21213,1603,0.1603
290,1,290,1.20081E+24,291,1.20081E+23,40.162161,-124.018898,54542,2470,0.247
291,1,291,1.20081E+24,292,1.20081E+23,41.057527,-123.671375,26363,2485,0.2485
292,1,292,1.20081E+24,293,1.20081E+23,40.856964,-123.591866,32641,4402,0.4402
293,1,293,1.20081E+24,294,1.20081E+23,40.530941,-123.757091,42777,1404,0.1404
294,1,294,1.20081E+24,295,1.20081E+23,35.668694,-118.634411,183785,4443,0.4443
295,1,295,1.20081E+24,296,1.20081E+23,40.333062,-120.71922,51518,1572,0.1572
296,1,296,1.20081E+24,297,1.20081E+23,41.169086,-120.210636,25106,2619,0.2619
297,1,297,1.20081E+24,298,1.20081E+23,40.294274,-120.878921,52744,2089,0.2089
298,1,298,1.20081E+24,299,1.20081E+23,40.641332,-121.065416,41079,1785,0.1785
299,1,299,1.20081E+24,300,1.20081E+23,40.293784,-120.569161,52768,2057,0.2057
300,1,300,1.20081E+24,301,1.20081E+23,40.734482,-120.923742,38274,1895,0.1895
301,1,301,1.20081E+24,302,1.20081E+23,40.576641,-121.204753,43302,2176,0.2176
302,1,302,1.20081E+24,303,1.20081E+23,40.792055,-121.091956,36394,1632,0.1632
303,1,303,1.20081E+24,304,1.20081E+23,40.736772,-121.256479,37923,1541,0.1541
304,1,304,1.20081E+24,305,1.20081E+23,41.133079,-120.822345,25960,3961,0.3961
305,1,305,1.20081E+24,306,1.20081E+23,40.709484,-121.018461,38913,1502,0.1502
306,1,306,1.20081E+24,307,1.20081E+23,41.140765,-120.225729,25704,1857,0.1857
307,1,307,1.20081E+24,308,1.20081E+23,40.976432,-120.802419,30753,966,0.0966
308,1,308,1.20081E+24,309,1.20081E+23,37.526951,-119.30441,123611,5648,0.5648
309,1,309,1.20081E+24,310,1.20081E+23,37.422657,-119.368287,126800,7044,0.7044
310,1,310,1.20081E+24,311,1.20081E+23,37.422657,-119.368287,126800,7044,0.7044
311,1,311,1.20081E+24,312,1.20081E+23,37.468379,-119.543258,125337,6746,0.6746
312,1,312,1.20081E+24,313,1.20081E+23,37.277824,-119.352977,131330,11142,1.1142
313,1,313,1.20081E+24,314,1.20081E+23,37.414489,-119.672275,127069,8627,0.8627
314,1,314,1.20081E+24,315,1.20081E+23,37.556436,-119.98313,122698,9149,0.9149
315,1,315,1.20081E+24,316,1.20081E+23,37.449968,-119.826643,125892,2887,0.2887
316,1,316,1.20081E+24,317,1.20081E+23,37.761266,-120.154352,117161,4604,0.4604
317,1,317,1.20081E+24,318,1.20081E+23,38.934117,-123.651364,86542,1640,0.164
318,1,318,1.20081E+24,319,1.20081E+23,39.426991,-123.426177,75439,4512,0.4512
319,1,319,1.20081E+24,320,1.20081E+23,39.587128,-123.300166,71656,4762,0.4762
320,1,320,1.20081E+24,321,1.20081E+23,39.953178,-123.208407,61740,3688,0.3688
321,1,321,1.20081E+24,322,1.20081E+23,39.223873,-123.541966,80174,4330,0.433
322,1,322,1.20081E+24,323,1.20081E+23,39.253473,-123.704667,79455,2735,0.2735
323,1,323,1.20081E+24,324,1.20081E+23,39.284063,-123.426702,78766,4831,0.4831
324,1,324,1.20081E+24,325,1.20081E+23,39.736775,-123.724804,67451,3351,0.3351
325,1,325,1.20081E+24,326,1.20081E+23,39.736775,-123.724804,67451,3351,0.3351
326,1,326,1.20081E+24,327,1.20081E+23,39.603697,-122.958634,71437,4675,0.4675
327,1,327,1.20081E+24,328,1.20081E+23,41.910134,-120.760789,3111,2476,0.2476
328,1,328,1.20081E+24,329,1.20081E+23,41.413259,-120.991433,17241,2473,0.2473
329,1,329,1.20081E+24,330,1.20081E+23,41.651883,-120.246267,10547,3301,0.3301
330,1,330,1.20081E+24,331,1.20081E+23,41.963044,-120.624199,1817,1112,0.1112
331,1,331,1.20081E+24,332,1.20081E+23,37.999417,-118.658351,111104,432,0.0432
332,0,332,1.20081E+24,333,1.20081E+23,37.781997,-119.121903,0,0,0
333,1,333,1.20081E+24,334,1.20081E+23,37.836204,-118.935394,115277,1453,0.1453
334,1,334,1.20081E+24,335,1.20081E+23,37.674139,-118.929099,119510,982,0.0982
335,1,335,1.20081E+24,336,1.20081E+23,38.521762,-122.513882,97395,6091,0.6091
336,0,336,1.20081E+24,337,1.20081E+23,38.52613,-122.221761,0,0,0
337,1,337,1.20081E+24,338,1.20081E+23,38.398334,-122.419191,100632,7383,0.7383
338,1,338,1.20081E+24,339,1.20081E+23,39.315658,-120.909609,79381,2177,0.2177
339,1,339,1.20081E+24,340,1.20081E+23,39.497965,-120.656624,74899,3832,0.3832
340,1,340,1.20081E+24,341,1.20081E+23,39.304086,-120.785124,79626,4381,0.4381
341,1,341,1.20081E+24,342,1.20081E+23,39.375496,-120.301402,77998,1825,0.1825
342,1,342,1.20081E+24,343,1.20081E+23,39.353111,-120.591242,78451,4419,0.4419
343,1,343,1.20081E+24,344,1.20081E+23,39.101551,-121.053487,84244,4849,0.4849
344,1,344,1.20081E+24,345,1.20081E+23,39.304412,-120.477541,79651,5101,0.5101
345,1,345,1.20081E+24,346,1.20081E+23,39.155712,-120.411812,83286,4804,0.4804
346,1,346,1.20081E+24,347,1.20081E+23,39.02453,-120.593323,85886,8078,0.8078
347,1,347,1.20081E+24,348,1.20081E+23,40.100606,-121.339106,58610,3192,0.3192
348,1,348,1.20081E+24,349,1.20081E+23,40.152791,-121.017462,57133,2818,0.2818
349,1,349,1.20081E+24,350,1.20081E+23,39.761265,-121.149937,68373,5252,0.5252
350,1,350,1.20081E+24,351,1.20081E+23,40.427858,-121.367141,48236,2788,0.2788
351,1,351,1.20081E+24,352,1.20081E+23,39.944408,-120.842042,63332,6356,0.6356
352,1,352,1.20081E+24,353,1.20081E+23,40.037842,-120.369281,60780,1973,0.1973
353,1,353,1.20081E+24,354,1.20081E+23,39.816645,-120.498836,66929,1620,0.162
354,1,354,1.20081E+24,355,1.20081E+23,39.994001,-120.51041,61931,2751,0.2751
355,1,355,1.20081E+24,356,1.20081E+23,39.989488,-120.984059,61898,5085,0.5085
356,1,356,1.20081E+24,357,1.20081E+23,39.989488,-120.984059,61898,5085,0.5085
357,1,357,1.20081E+24,358,1.20081E+23,39.988809,-120.702693,62200,4790,0.479
358,1,358,1.20081E+24,359,1.20081E+23,40.447919,-121.08087,47600,2843,0.2843
359,1,359,1.20081E+24,360,1.20081E+23,40.14253,-120.701228,57450,2785,0.2785
360,1,360,1.20081E+24,361,1.20081E+23,39.796525,-120.839548,67395,6212,0.6212
361,1,361,1.20081E+24,362,1.20081E+23,40.109458,-121.149777,58326,6206,0.6206
362,1,362,1.20081E+24,363,1.20081E+23,40.268784,-121.324576,53307,2481,0.2481
363,1,363,1.20081E+24,364,1.20081E+23,37.32775,-121.603798,129336,5132,0.5132
364,1,364,1.20081E+24,365,1.20081E+23,37.079169,-121.753746,137174,6471,0.6471
365,1,365,1.20081E+24,366,1.20081E+23,37.021976,-121.282993,139156,4397,0.4397
366,1,366,1.20081E+24,367,1.20081E+23,37.101185,-122.054305,136296,6999,0.6999
367,0,367,1.20081E+24,368,1.20081E+23,36.946956,-121.703346,0,0,0
368,1,368,1.20081E+24,369,1.20081E+23,40.751244,-121.385025,37591,2096,0.2096
369,1,369,1.20081E+24,370,1.20081E+23,41.00519,-122.418525,29102,4841,0.4841
370,1,370,1.20081E+24,371,1.20081E+23,40.598649,-121.386154,42309,2450,0.245
371,1,371,1.20081E+24,372,1.20081E+23,40.949609,-122.479133,30930,8010,0.801
372,1,372,1.20081E+24,373,1.20081E+23,40.73293,-121.709333,37888,1272,0.1272
373,1,373,1.20081E+24,374,1.20081E+23,40.895538,-121.764986,32773,790,0.079
374,1,374,1.20081E+24,375,1.20081E+23,40.729663,-122.030654,37863,1278,0.1278
375,1,375,1.20081E+24,376,1.20081E+23,40.846046,-121.888019,34192,450,0.045
376,1,376,1.20081E+24,377,1.20081E+23,40.949929,-122.550895,30621,5792,0.5792
377,1,377,1.20081E+24,378,1.20081E+23,40.556734,-121.706323,43592,1336,0.1336
